Bookmark,Frame#,CP#,RF Chan,Chan,Event Status,Decryption Initiated,DS,PHY,Len,Frame Size,Delta,Timestamp,RSSI,+PDU Type (LE ADV),
,1820,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:15:19.464069 PM",-35.000 dBm (strong),ADV_IND,
,1821,1,    12 ,  38 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000503",="13-Nov-17 5:15:19.464572 PM",-38.000 dBm (medium),SCAN_REQ,
,1822,1,    12 ,  38 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000325",="13-Nov-17 5:15:19.464897 PM",-35.000 dBm (strong),SCAN_RSP,
,1823,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:15:19.465168 PM",-43.000 dBm (medium),ADV_IND,
,1824,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.256834",="13-Nov-17 5:15:20.722001 PM",-37.000 dBm (medium),ADV_IND,
,1825,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:15:20.722698 PM",-35.000 dBm (strong),ADV_IND,
,1826,1,    12 ,  38 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000503",="13-Nov-17 5:15:20.723201 PM",-38.000 dBm (medium),SCAN_REQ,
,1827,1,    12 ,  38 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000325",="13-Nov-17 5:15:20.723526 PM",-35.000 dBm (strong),SCAN_RSP,
,1828,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:15:20.723797 PM",-43.000 dBm (medium),ADV_IND,
,1829,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.236983",="13-Nov-17 5:15:21.960780 PM",-37.000 dBm (medium),ADV_IND,
,1830,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:15:21.961478 PM",-35.000 dBm (strong),ADV_IND,
,1831,1,    12 ,  38 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000503",="13-Nov-17 5:15:21.961980 PM",-38.000 dBm (medium),SCAN_REQ,
,1832,1,    12 ,  38 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000325",="13-Nov-17 5:15:21.962306 PM",-35.000 dBm (strong),SCAN_RSP,
,1833,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:15:21.962576 PM",-43.000 dBm (medium),ADV_IND,
,1834,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.247284",="13-Nov-17 5:15:23.209860 PM",-37.000 dBm (medium),ADV_IND,
,1835,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:15:23.210557 PM",-35.000 dBm (strong),ADV_IND,
,1836,1,    12 ,  38 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000503",="13-Nov-17 5:15:23.211060 PM",-38.000 dBm (medium),SCAN_REQ,
,1837,1,    12 ,  38 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:15:23.211386 PM",-36.000 dBm (strong),SCAN_RSP,
,1838,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:15:23.211657 PM",-43.000 dBm (medium),ADV_IND,
,1839,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.243332",="13-Nov-17 5:15:24.454989 PM",-36.000 dBm (strong),ADV_IND,
,1840,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:15:24.455686 PM",-35.000 dBm (strong),ADV_IND,
,1841,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:15:24.456383 PM",-42.000 dBm (medium),ADV_IND,
,1842,1,    39 ,  39 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000503",="13-Nov-17 5:15:24.456886 PM",-39.000 dBm (medium),SCAN_REQ,
,1843,1,    39 ,  39 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:15:24.457212 PM",-42.000 dBm (medium),SCAN_RSP,
,1844,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.241257",="13-Nov-17 5:15:25.698469 PM",-37.000 dBm (medium),ADV_IND,
,1845,1,     0 ,  37 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000502",="13-Nov-17 5:15:25.698971 PM",-44.000 dBm (medium),SCAN_REQ,
,1846,1,     0 ,  37 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:15:25.699297 PM",-37.000 dBm (medium),SCAN_RSP,
,1847,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:15:25.699568 PM",-35.000 dBm (strong),ADV_IND,
,1848,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:15:25.700265 PM",-42.000 dBm (medium),ADV_IND,
,1849,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.240337",="13-Nov-17 5:15:26.940602 PM",-36.000 dBm (strong),ADV_IND,
,1850,1,     0 ,  37 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000502",="13-Nov-17 5:15:26.941104 PM",-44.000 dBm (medium),SCAN_REQ,
,1851,1,     0 ,  37 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:15:26.941430 PM",-36.000 dBm (strong),SCAN_RSP,
,1852,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:15:26.941701 PM",-35.000 dBm (strong),ADV_IND,
,1853,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:15:26.942398 PM",-42.000 dBm (medium),ADV_IND,
,1854,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.248130",="13-Nov-17 5:15:28.190527 PM",-36.000 dBm (strong),ADV_IND,
,1855,1,     0 ,  37 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000502",="13-Nov-17 5:15:28.191030 PM",-44.000 dBm (medium),SCAN_REQ,
,1856,1,     0 ,  37 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:15:28.191355 PM",-36.000 dBm (strong),SCAN_RSP,
,1857,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:15:28.191627 PM",-35.000 dBm (strong),ADV_IND,
,1858,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:15:28.192323 PM",-43.000 dBm (medium),ADV_IND,
,1859,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.240434",="13-Nov-17 5:15:29.432757 PM",-37.000 dBm (medium),ADV_IND,
,1860,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:15:29.433454 PM",-35.000 dBm (strong),ADV_IND,
,1861,1,    12 ,  38 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000503",="13-Nov-17 5:15:29.433956 PM",-38.000 dBm (medium),SCAN_REQ,
,1862,1,    12 ,  38 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:15:29.434282 PM",-35.000 dBm (strong),SCAN_RSP,
,1863,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:15:29.434553 PM",-42.000 dBm (medium),ADV_IND,
,1864,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.234783",="13-Nov-17 5:15:30.669336 PM",-36.000 dBm (strong),ADV_IND,
,1865,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:15:30.670033 PM",-35.000 dBm (strong),ADV_IND,
,1866,1,    12 ,  38 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000502",="13-Nov-17 5:15:30.670536 PM",-38.000 dBm (medium),SCAN_REQ,
,1867,1,    12 ,  38 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:15:30.670861 PM",-35.000 dBm (strong),SCAN_RSP,
,1868,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:15:30.671132 PM",-43.000 dBm (medium),ADV_IND,
,1869,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.246134",="13-Nov-17 5:15:31.917266 PM",-37.000 dBm (medium),ADV_IND,
,1870,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:15:31.917963 PM",-35.000 dBm (strong),ADV_IND,
,1871,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:15:31.918660 PM",-42.000 dBm (medium),ADV_IND,
,1872,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.237135",="13-Nov-17 5:15:33.155795 PM",-36.000 dBm (strong),ADV_IND,
,1873,1,     0 ,  37 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000503",="13-Nov-17 5:15:33.156298 PM",-41.000 dBm (medium),SCAN_REQ,
,1874,1,     0 ,  37 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:15:33.156624 PM",-37.000 dBm (medium),SCAN_RSP,
,1875,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:15:33.156895 PM",-35.000 dBm (strong),ADV_IND,
,1876,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:15:33.157592 PM",-42.000 dBm (medium),ADV_IND,
,1877,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.241812",="13-Nov-17 5:15:34.399403 PM",-36.000 dBm (strong),ADV_IND,
,1878,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:15:34.400100 PM",-35.000 dBm (strong),ADV_IND,
,1879,1,    12 ,  38 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000503",="13-Nov-17 5:15:34.400603 PM",-38.000 dBm (medium),SCAN_REQ,
,1880,1,    12 ,  38 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:15:34.400930 PM",-35.000 dBm (strong),SCAN_RSP,
,1881,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:15:34.401200 PM",-42.000 dBm (medium),ADV_IND,
,1882,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.244882",="13-Nov-17 5:15:35.646083 PM",-36.000 dBm (strong),ADV_IND,
,1883,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:15:35.646780 PM",-35.000 dBm (strong),ADV_IND,
,1884,1,    12 ,  38 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000502",="13-Nov-17 5:15:35.647282 PM",-38.000 dBm (medium),SCAN_REQ,
,1885,1,    12 ,  38 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:15:35.647608 PM",-35.000 dBm (strong),SCAN_RSP,
,1886,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:15:35.647879 PM",-42.000 dBm (medium),ADV_IND,
,1887,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.245884",="13-Nov-17 5:15:36.893762 PM",-36.000 dBm (strong),ADV_IND,
,1888,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:15:36.894459 PM",-35.000 dBm (strong),ADV_IND,
,1889,1,    12 ,  38 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000503",="13-Nov-17 5:15:36.894962 PM",-38.000 dBm (medium),SCAN_REQ,
,1890,1,    12 ,  38 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:15:36.895288 PM",-35.000 dBm (strong),SCAN_RSP,
,1891,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:15:36.895559 PM",-42.000 dBm (medium),ADV_IND,
,1892,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.234382",="13-Nov-17 5:15:38.129941 PM",-36.000 dBm (strong),ADV_IND,
,1893,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:15:38.130639 PM",-35.000 dBm (strong),ADV_IND,
,1894,1,    12 ,  38 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000502",="13-Nov-17 5:15:38.131141 PM",-38.000 dBm (medium),SCAN_REQ,
,1895,1,    12 ,  38 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:15:38.131467 PM",-35.000 dBm (strong),SCAN_RSP,
,1896,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:15:38.131737 PM",-42.000 dBm (medium),ADV_IND,
,1897,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.246484",="13-Nov-17 5:15:39.378221 PM",-36.000 dBm (strong),ADV_IND,
,1898,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:15:39.378918 PM",-35.000 dBm (strong),ADV_IND,
,1899,1,    12 ,  38 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000502",="13-Nov-17 5:15:39.379420 PM",-38.000 dBm (medium),SCAN_REQ,
,1900,1,    12 ,  38 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:15:39.379746 PM",-35.000 dBm (strong),SCAN_RSP,
,1901,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:15:39.380017 PM",-42.000 dBm (medium),ADV_IND,
,1902,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.246733",="13-Nov-17 5:15:40.626750 PM",-36.000 dBm (strong),ADV_IND,
,1903,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:15:40.627447 PM",-35.000 dBm (strong),ADV_IND,
,1904,1,    12 ,  38 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000502",="13-Nov-17 5:15:40.627950 PM",-38.000 dBm (medium),SCAN_REQ,
,1905,1,    12 ,  38 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:15:40.628275 PM",-35.000 dBm (strong),SCAN_RSP,
,1906,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:15:40.628546 PM",-42.000 dBm (medium),ADV_IND,
,1907,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.243634",="13-Nov-17 5:15:41.872180 PM",-36.000 dBm (strong),ADV_IND,
,1908,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:15:41.872877 PM",-35.000 dBm (strong),ADV_IND,
,1909,1,    12 ,  38 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000502",="13-Nov-17 5:15:41.873379 PM",-38.000 dBm (medium),SCAN_REQ,
,1910,1,    12 ,  38 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:15:41.873705 PM",-35.000 dBm (strong),SCAN_RSP,
,1911,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:15:41.873976 PM",-42.000 dBm (medium),ADV_IND,
,1912,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.239511",="13-Nov-17 5:15:43.113487 PM",-36.000 dBm (strong),ADV_IND,
,1913,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:15:43.114184 PM",-35.000 dBm (strong),ADV_IND,
,1914,1,    12 ,  38 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000502",="13-Nov-17 5:15:43.114686 PM",-38.000 dBm (medium),SCAN_REQ,
,1915,1,    12 ,  38 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:15:43.115012 PM",-35.000 dBm (strong),SCAN_RSP,
,1916,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:15:43.115283 PM",-42.000 dBm (medium),ADV_IND,
,1917,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.244384",="13-Nov-17 5:15:44.359666 PM",-37.000 dBm (medium),ADV_IND,
,1918,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:15:44.360364 PM",-35.000 dBm (strong),ADV_IND,
,1919,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:15:44.361060 PM",-42.000 dBm (medium),ADV_IND,
,1920,1,    39 ,  39 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000502",="13-Nov-17 5:15:44.361563 PM",-39.000 dBm (medium),SCAN_REQ,
,1921,1,    39 ,  39 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:15:44.361888 PM",-42.000 dBm (medium),SCAN_RSP,
,1922,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.246508",="13-Nov-17 5:15:45.608396 PM",-36.000 dBm (strong),ADV_IND,
,1923,1,     0 ,  37 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000502",="13-Nov-17 5:15:45.608898 PM",-44.000 dBm (medium),SCAN_REQ,
,1924,1,     0 ,  37 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:15:45.609224 PM",-37.000 dBm (medium),SCAN_RSP,
,1925,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:15:45.609495 PM",-35.000 dBm (strong),ADV_IND,
,1926,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:15:45.610192 PM",-42.000 dBm (medium),ADV_IND,
,1927,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.237083",="13-Nov-17 5:15:46.847275 PM",-36.000 dBm (strong),ADV_IND,
,1928,1,     0 ,  37 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000502",="13-Nov-17 5:15:46.847777 PM",-44.000 dBm (medium),SCAN_REQ,
,1929,1,     0 ,  37 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:15:46.848103 PM",-36.000 dBm (strong),SCAN_RSP,
,1930,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:15:46.848374 PM",-35.000 dBm (strong),ADV_IND,
,1931,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:15:46.849071 PM",-42.000 dBm (medium),ADV_IND,
,1932,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.244884",="13-Nov-17 5:15:48.093955 PM",-37.000 dBm (medium),ADV_IND,
,1933,1,     0 ,  37 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000502",="13-Nov-17 5:15:48.094457 PM",-44.000 dBm (medium),SCAN_REQ,
,1934,1,     0 ,  37 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:15:48.094783 PM",-37.000 dBm (medium),SCAN_RSP,
,1935,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:15:48.095054 PM",-35.000 dBm (strong),ADV_IND,
,1936,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:15:48.095751 PM",-42.000 dBm (medium),ADV_IND,
,1937,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.233133",="13-Nov-17 5:15:49.328884 PM",-37.000 dBm (medium),ADV_IND,
,1938,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:15:49.329581 PM",-35.000 dBm (strong),ADV_IND,
,1939,1,    12 ,  38 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000502",="13-Nov-17 5:15:49.330083 PM",-38.000 dBm (medium),SCAN_REQ,
,1940,1,    12 ,  38 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:15:49.330409 PM",-36.000 dBm (strong),SCAN_RSP,
,1941,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:15:49.330680 PM",-43.000 dBm (medium),ADV_IND,
,1942,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.252211",="13-Nov-17 5:15:50.582890 PM",-37.000 dBm (medium),ADV_IND,
,1943,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:15:50.583588 PM",-35.000 dBm (strong),ADV_IND,
,1944,1,    12 ,  38 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000502",="13-Nov-17 5:15:50.584090 PM",-38.000 dBm (medium),SCAN_REQ,
,1945,1,    12 ,  38 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:15:50.584416 PM",-35.000 dBm (strong),SCAN_RSP,
,1946,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:15:50.584686 PM",-42.000 dBm (medium),ADV_IND,
,1947,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.230956",="13-Nov-17 5:15:51.815643 PM",-37.000 dBm (medium),ADV_IND,
,1948,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:15:51.816340 PM",-35.000 dBm (strong),ADV_IND,
,1949,1,    12 ,  38 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000502",="13-Nov-17 5:15:51.816842 PM",-38.000 dBm (medium),SCAN_REQ,
,1950,1,    12 ,  38 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:15:51.817168 PM",-35.000 dBm (strong),SCAN_RSP,
,1951,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:15:51.817439 PM",-43.000 dBm (medium),ADV_IND,
,1952,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.254240",="13-Nov-17 5:15:53.071678 PM",-37.000 dBm (medium),ADV_IND,
,1953,1,     0 ,  37 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000502",="13-Nov-17 5:15:53.072180 PM",-44.000 dBm (medium),SCAN_REQ,
,1954,1,     0 ,  37 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:15:53.072506 PM",-37.000 dBm (medium),SCAN_RSP,
,1955,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:15:53.072777 PM",-35.000 dBm (strong),ADV_IND,
,1956,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:15:53.073474 PM",-43.000 dBm (medium),ADV_IND,
,1957,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.247883",="13-Nov-17 5:15:54.321357 PM",-36.000 dBm (strong),ADV_IND,
,1958,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:15:54.322055 PM",-35.000 dBm (strong),ADV_IND,
,1959,1,    12 ,  38 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000503",="13-Nov-17 5:15:54.322557 PM",-38.000 dBm (medium),SCAN_REQ,
,1960,1,    12 ,  38 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:15:54.322883 PM",-35.000 dBm (strong),SCAN_RSP,
,1961,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:15:54.323153 PM",-42.000 dBm (medium),ADV_IND,
,1962,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.246884",="13-Nov-17 5:15:55.570037 PM",-36.000 dBm (strong),ADV_IND,
,1963,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:15:55.570734 PM",-35.000 dBm (strong),ADV_IND,
,1964,1,    12 ,  38 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000502",="13-Nov-17 5:15:55.571236 PM",-38.000 dBm (medium),SCAN_REQ,
,1965,1,    12 ,  38 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:15:55.571562 PM",-35.000 dBm (strong),SCAN_RSP,
,1966,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:15:55.571833 PM",-42.000 dBm (medium),ADV_IND,
,1967,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.236783",="13-Nov-17 5:15:56.808616 PM",-36.000 dBm (strong),ADV_IND,
,1968,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:15:56.809313 PM",-35.000 dBm (strong),ADV_IND,
,1969,1,    12 ,  38 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000502",="13-Nov-17 5:15:56.809816 PM",-38.000 dBm (medium),SCAN_REQ,
,1970,1,    12 ,  38 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:15:56.810141 PM",-35.000 dBm (strong),SCAN_RSP,
,1971,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:15:56.810412 PM",-42.000 dBm (medium),ADV_IND,
,1972,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.244234",="13-Nov-17 5:15:58.054646 PM",-36.000 dBm (strong),ADV_IND,
,1973,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:15:58.055343 PM",-35.000 dBm (strong),ADV_IND,
,1974,1,    12 ,  38 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000502",="13-Nov-17 5:15:58.055845 PM",-38.000 dBm (medium),SCAN_REQ,
,1975,1,    12 ,  38 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="13-Nov-17 5:15:58.056171 PM",-35.000 dBm (strong),SCAN_RSP,
,1976,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="13-Nov-17 5:15:58.056442 PM",-42.000 dBm (medium),ADV_IND,
,1977,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.253934",="13-Nov-17 5:15:59.310375 PM",-36.000 dBm (strong),ADV_IND,
,1978,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="13-Nov-17 5:15:59.311072 PM",-35.000 dBm (strong),ADV_IND,
,1979,1,    12 ,  38 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000502",="13-Nov-17 5:15:59.311574 PM",-38.000 dBm (medium),SCAN_REQ,
